,original,gen,transformation,org label,trns label,label,original_name,transformed_name,VIF,MSE,PSNR,Hist_cor,Hist_int,TSI,SSIM,CS,CPL,WD,KL,VAE,machine_labels,SSS1
184,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_3450.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_3450.png,jpeg_compression,not car,not car,1,batch_5_3450.png,batch_5_3450.png,0.291586444,47.47688802,19.60292119,0.851277455,805,0.142392368,0.861603504,0.5097975,268.57977,4.715820313,0.0,0.014294112,1.0,0.07858539
185,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_3988.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_3988.png,jpeg_compression,not car,not car,1,batch_4_3988.png,batch_4_3988.png,0.401016493,48.46907552,12.56558318,0.711969031,753,0.013056507,0.928483609,0.30229092,259.54932,13.17773438,0.0,0.013805593,1.0,0.031802747
186,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_7218.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_7218.png,frost,not car,not car,1,batch_3_7218.png,batch_3_7218.png,0.357517639,36.73697917,11.48620248,0.416228792,551,0.322816781,0.918546052,0.19651099,242.70187,30.18554688,0.0,0.014579283,1.0,0.06950302
187,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_8908.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_8908.png,frost,car,car,1,batch_2_8908.png,batch_2_8908.png,0.185522935,15.50292969,12.20326243,0.235406333,442,0.516658513,0.464578568,0.15971677,120.18762,48.8046875,0.0,0.004371545,1.0,0.17545171
188,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_4150.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_4150.png,frost,car,not car,0,batch_1_4150.png,batch_1_4150.png,0.247987499,0.027669271,7.748567386,-0.232829948,272,0.05758317,0.560171851,0.14511734,205.4119,100.7382813,0.120063193,0.017610247,0.0,0.10896461
189,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_6872.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_6872.png,frost,not car,not car,1,batch_1_6872.png,batch_1_6872.png,0.238031494,79.5719401,11.76766455,0.421267307,577,0.537389922,0.621490403,0.33422506,150.66513,35.93554688,10.0,0.008698388,1.0,0.08737086
190,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_8428.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_8428.png,contrast,not car,not car,1,batch_3_8428.png,batch_3_8428.png,0.28588444,49.8515625,15.84081339,0.421469283,345,0.479091243,0.354404391,0.12828289,65.748055,17.8515625,0.0,0.002628818,1.0,0.09119238
191,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_2706.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_2706.png,brightness,not car,not car,1,batch_5_2706.png,batch_5_2706.png,0.224518924,13.49316406,8.385952193,-0.212488854,265,0.157711595,0.608228283,0.06992402,323.4106,87.02050781,0.0,0.020466245,1.0,0.048116516
192,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_4344.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_4344.png,brightness,car,car,1,batch_1_4344.png,batch_1_4344.png,0.109647988,16.22070313,9.20819986,0.145182673,443,0.016530088,0.649784862,0.41977113,137.81055,62.33691406,0.013766196,0.040184659,1.0,0.07141455
193,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_7436.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_7436.png,brightness,not car,not car,1,batch_1_7436.png,batch_1_7436.png,0.526884691,6.480143229,15.49049786,0.265540735,594,0.011068982,0.938130159,0.34343028,75.93111,41.15527344,0.00097704,0.018752093,1.0,0.024776816
194,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_5490.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_5490.png,contrast,not car,not car,1,batch_1_5490.png,batch_1_5490.png,0.051610438,48.09049479,16.97420886,0.188976587,58,0.614548679,0.041548553,0.06757864,54.473328,19.51074219,0.0,0.000988976,1.0,0.18992929
195,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_5005.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_5005.png,brightness,not car,not car,1,batch_3_5005.png,batch_3_5005.png,0.237106468,1.28515625,8.96650352,0.096529291,322,0.335353474,0.532446822,0.21567753,224.95862,75.77246094,0.147014743,0.012138436,1.0,0.10927007
196,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_6898.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_6898.png,frost,not car,not car,1,batch_3_6898.png,batch_3_6898.png,0.200385771,3.158854167,11.74894201,0.15060829,416,0.423776908,0.577262225,0.31873372,135.35184,58.27246094,0.091333624,0.005763712,1.0,0.046499275
197,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_1180.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_1180.png,jpeg_compression,not car,not car,1,batch_4_1180.png,batch_4_1180.png,0.382842138,48.65364583,22.29246432,0.760129807,772,0.002476761,0.911964158,0.8220941,127.533646,2.575195313,0.0,0.009795402,1.0,0.08145057
198,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_5608.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_5608.png,frost,car,car,1,batch_3_5608.png,batch_3_5608.png,0.260552496,37.30436198,11.43827541,0.544886026,657,0.329513209,0.903068166,0.38763908,441.75037,23.65820313,10.0,0.023258238,1.0,0.17061897
199,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_8207.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_8207.png,contrast,not car,not car,1,batch_2_8207.png,batch_2_8207.png,0.116358822,45.05826823,12.08441361,-0.011721278,24,0.685536937,0.081635097,0.06873109,143.54245,44.31054688,10.0,0.003932758,1.0,0.114435546
200,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_7327.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_7327.png,jpeg_compression,not car,not car,1,batch_1_7327.png,batch_1_7327.png,0.313320748,35.72558594,12.76844111,0.839393555,734,0.029635519,0.96514816,0.7352777,109.06445,9.462890625,0.00097704,0.024645403,1.0,0.05896706
201,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_574.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_574.png,frost,not car,not car,1,batch_2_574.png,batch_2_574.png,0.216380707,19.4156901,13.70617945,0.737009903,642,0.442985568,0.69756563,0.49339715,140.8045,34.41503906,10.0,0.009383355,1.0,0.034648534
202,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_1842.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_1842.png,brightness,not car,not car,1,batch_5_1842.png,batch_5_1842.png,0.06571988,30.54492188,9.803241386,-0.03823502,11,0.287536693,0.398714971,0.238671,185.02365,47.85742188,0.053145337,0.008301872,1.0,0.0382437
203,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_9235.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_9235.png,frost,not car,not car,1,batch_5_9235.png,batch_5_9235.png,0.354331085,15.63248698,12.11560852,0.167143661,488,0.002562378,0.877342234,0.61573064,67.47569,40.66601563,0.0,0.00988386,1.0,0.012885233
204,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_6686.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_6686.png,jpeg_compression,not car,not car,1,batch_1_6686.png,batch_1_6686.png,0.423783652,43.81770833,18.57619366,0.79323847,771,0.016945939,0.971900831,0.7973081,60.061348,6.280273438,0.0,0.024411905,1.0,0.08642288
205,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_1127.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_1127.png,jpeg_compression,not car,not car,1,batch_4_1127.png,batch_4_1127.png,0.36690165,39.49707031,15.03084651,0.693714109,757,0.041646282,0.96498693,0.55774486,89.72928,8.872070313,0.0,0.00771328,1.0,0.021325113
206,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_4522.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_4522.png,frost,not car,not car,1,batch_5_4522.png,batch_5_4522.png,0.425211222,35.6015625,14.28131178,0.595376393,687,0.161894569,0.94705488,0.5996825,207.75665,8.006835938,0.0,0.022861177,1.0,0.05711629
207,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_4898.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_4898.png,brightness,not car,not car,1,batch_4_4898.png,batch_4_4898.png,0.477791745,0.17578125,9.764897399,-0.309750334,50,0.012078033,0.819664051,0.5163938,147.21083,88.47460938,0.0,0.017410778,1.0,0.016835723
208,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_2126.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_2126.png,jpeg_compression,not car,not car,1,batch_4_2126.png,batch_4_2126.png,0.341001824,48.30957031,16.74188311,0.690468307,763,0.040863503,0.95056721,0.57457495,120.7359,7.514648438,0.0,0.017491772,1.0,0.07894663
209,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\_rotated1_batch_3_7458.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\_rotated1_batch_3_7458.png,frost,car,not car,0,_rotated1_batch_3_7458.png,_rotated1_batch_3_7458.png,0.408214744,4.442708333,9.619913131,0.5665194,415,0.09327911,0.769775481,0.45716432,359.39307,66.56835938,0.075009821,0.028877238,0.0,0.106802136
210,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_6823.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_6823.png,jpeg_compression,not car,car,0,batch_5_6823.png,batch_5_6823.png,0.521939606,28.23567708,21.82161438,0.797721947,799,0.005039139,0.988650485,0.787404,55.79106,2.92578125,0.0,0.010648463,0.0,0.02673827
211,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\_rotated2_batch_4_7819.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\_rotated2_batch_4_7819.png,contrast,car,not car,0,_rotated2_batch_4_7819.png,_rotated2_batch_4_7819.png,0.206272725,45.18424479,14.63838067,0.476949307,292,0.799969423,0.382880253,0.048042994,448.13037,34.59082031,0.0,0.006126541,0.0,0.1562586
212,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_6925.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_6925.png,contrast,not car,not car,1,batch_1_6925.png,batch_1_6925.png,0.2564569,53.51920573,14.36356889,0.445752711,252,0.946795499,0.232302568,0.10118415,157.5094,27.12207031,0.0,0.001441862,1.0,0.11379023
213,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_4882.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_4882.png,jpeg_compression,not car,not car,1,batch_2_4882.png,batch_2_4882.png,0.282634256,45.11230469,17.31687573,0.748706206,763,0.061386986,0.818534813,0.6136093,93.00865,7.005859375,0.0,0.014188016,1.0,0.09890729
214,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_3708.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_3708.png,frost,not car,not car,1,batch_2_3708.png,batch_2_3708.png,0.064479343,7.6640625,12.84873149,0.321409796,372,0.102452299,0.312014261,0.13640088,127.67609,42.03417969,0.010800301,0.007119845,1.0,0.03911696
215,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_1056.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_1056.png,frost,car,car,1,batch_3_1056.png,batch_3_1056.png,0.09341596,0.0,3.82897646,-0.110383769,2,0.506464041,0.184578699,0.03962279,240.15352,165.7861328,1.32200001,0.005966813,1.0,0.18931198
216,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_5444.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_5444.png,contrast,not car,not car,1,batch_4_5444.png,batch_4_5444.png,0.412311815,60.49544271,15.76802468,0.131496979,444,0.266089775,0.876801901,0.2904952,150.89801,23.12695313,0.0,0.013880402,1.0,0.032116752
217,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_3126.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_3126.png,brightness,not car,not car,1,batch_3_3126.png,batch_3_3126.png,0.103994686,0.032226563,11.66884562,0.281827838,262,0.41449364,0.262320962,0.3413234,135.6687,36.19140625,1.715433049,0.004949232,1.0,0.010029087
218,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_5609.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_5609.png,jpeg_compression,not car,not car,1,batch_5_5609.png,batch_5_5609.png,0.288257679,46.6891276,19.19815942,0.732335362,778,0.112946429,0.884573357,0.48545915,96.45221,3.5390625,0.00097704,0.023452678,1.0,0.05093308
219,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_4579.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_4579.png,jpeg_compression,not car,not car,1,batch_4_4579.png,batch_4_4579.png,0.193048018,43.0546875,12.29983955,0.660789951,694,0.022333659,0.825191153,0.32178247,501.16705,7.868164063,0.0,0.036602542,1.0,0.116237506
220,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_7395.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_7395.png,frost,not car,not car,1,batch_4_7395.png,batch_4_7395.png,0.304548106,34.32324219,11.59204064,0.019769779,406,0.224431262,0.870946379,0.24549234,403.841,47.8984375,0.001955035,0.018609682,1.0,0.05136179
221,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_5585.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_5585.png,brightness,not car,not car,1,batch_4_5585.png,batch_4_5585.png,0.068694179,2.811197917,6.911760179,-0.162087907,325,0.541475049,0.337884934,0.0342971,382.6773,89.34375,0.043919234,0.020418498,1.0,0.06624661
222,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_9257.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_9257.png,jpeg_compression,not car,not car,1,batch_1_9257.png,batch_1_9257.png,0.512949005,43.89355469,12.52403184,0.640917302,638,0.032063356,0.98010237,0.6353462,88.47157,13.09863281,0.0,0.02018058,1.0,0.02783511
223,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_2406.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_2406.png,jpeg_compression,not car,not car,1,batch_4_2406.png,batch_4_2406.png,0.383545643,42.01367188,18.8291198,0.784020072,772,0.004293053,0.938512836,0.60262555,62.933174,4.950195313,0.0,0.013625461,1.0,0.040609848
224,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_4050.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_4050.png,jpeg_compression,not car,not car,1,batch_3_4050.png,batch_3_4050.png,0.242894711,44.91145833,15.44434222,0.468105042,661,0.001186399,0.914306491,0.45724604,86.23625,8.840820313,0.0,0.015356473,1.0,0.03288916
225,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_7956.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_7956.png,frost,not car,not car,1,batch_2_7956.png,batch_2_7956.png,0.311771209,10.44075521,10.49790983,-0.083294209,429,0.425214041,0.789500643,0.45358914,120.09765,63.56542969,0.103842571,0.020908623,1.0,0.03418936
226,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_3176.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_3176.png,contrast,not car,not car,1,batch_3_3176.png,batch_3_3176.png,0.080698776,48.81152344,12.43056399,0.085517,48,0.812597847,0.047737237,0.008218199,251.72401,32.78613281,0.0,0.002020421,1.0,0.10344446
227,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_8572.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_8572.png,contrast,car,car,1,batch_3_8572.png,batch_3_8572.png,0.627467351,39.66894531,22.10605288,0.383050178,616,0.317777642,0.935893678,0.94464654,13.444334,14.91894531,10.0,0.01474102,1.0,0.0209748
228,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_225.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_225.png,contrast,not car,not car,1,batch_3_225.png,batch_3_225.png,0.565720166,39.80891927,19.45906842,0.888256509,813,0.008842955,0.989703979,0.75978225,69.62001,5.209960938,0.0,0.006438899,1.0,0.07229376
229,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_8199.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_8199.png,jpeg_compression,not car,not car,1,batch_2_8199.png,batch_2_8199.png,0.376883314,21.97330729,28.36007554,0.787928864,739,0.027366683,0.79685552,0.82654774,38.790024,1.84375,0.001068676,0.009732704,1.0,0.031079542
230,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_5294.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_5294.png,frost,not car,not car,1,batch_2_5294.png,batch_2_5294.png,0.322402604,3.487955729,9.606303304,-0.315106695,251,0.001406556,0.768385444,0.4186633,145.75262,79.97949219,0.036801766,0.016522952,1.0,0.03154656
231,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_3396.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_3396.png,brightness,car,car,1,batch_3_3396.png,batch_3_3396.png,0.08335386,8.720377604,5.581836356,-0.56391049,149,0.156372309,0.433927335,0.14926095,359.32092,126.5927734,0.021718524,0.040290126,1.0,0.042845324
232,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\_rotated1_batch_2_6598.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\_rotated1_batch_2_6598.png,brightness,car,not car,0,_rotated1_batch_2_6598.png,_rotated1_batch_2_6598.png,0.069106608,3.501953125,5.728048103,0.148914676,304,0.096318493,0.336245646,0.1986726,513.07104,115.8173828,0.103394937,0.040406276,0.0,0.0941295
233,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_5087.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_5087.png,brightness,not car,not car,1,batch_5_5087.png,batch_5_5087.png,0.133982434,15.49414063,8.069517644,-0.214088829,180,0.360738748,0.560942973,0.09498102,285.6019,85.0625,0.028434947,0.02094887,1.0,0.055460643
234,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_2246.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_2246.png,frost,not car,not car,1,batch_2_2246.png,batch_2_2246.png,0.248660556,4.258138021,9.451714876,-0.321241998,160,0.127452299,0.701322558,0.2508928,109.08952,81.43652344,0.035789108,0.008953751,1.0,0.04377311
235,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_9708.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_9708.png,brightness,not car,not car,1,batch_2_9708.png,batch_2_9708.png,0.396860122,3.057942708,13.85777503,-0.041394929,454,0.111289139,0.781598759,0.70561796,147.2266,42.65527344,0.06999934,0.024685259,1.0,0.104777925
236,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_8411.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_8411.png,frost,not car,not car,1,batch_1_8411.png,batch_1_8411.png,0.124431472,4.098958333,7.529719002,-0.434323971,213,0.175574853,0.599693286,0.32930726,318.41782,100.9160156,0.095212528,0.012712923,1.0,0.021057341
237,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_1786.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_1786.png,contrast,car,not car,0,batch_4_1786.png,batch_4_1786.png,0.123268711,53.41341146,11.21437085,0.021898301,74,0.658855186,0.138951991,0.19757137,188.14874,49.24121094,0.0,0.003595209,0.0,0.12436882
238,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_4628.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_4628.png,contrast,not car,not car,1,batch_5_4628.png,batch_5_4628.png,0.420123503,53.24511719,15.34270289,0.378413615,349,0.579604941,0.479273045,0.2421697,85.75019,22.98144531,0.0,0.003394156,1.0,0.012468662
239,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_9103.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_9103.png,jpeg_compression,not car,not car,1,batch_2_9103.png,batch_2_9103.png,0.341211907,41.07389323,15.4429419,0.436592905,707,0.016866438,0.971988069,0.5747735,113.06381,7.866210938,0.000487623,0.025708661,1.0,0.017752795
240,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_2973.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_2973.png,frost,not car,not car,1,batch_2_2973.png,batch_2_2973.png,0.192905531,102.358724,9.790490495,-0.147324061,75,0.460530822,0.192611106,0.07397425,252.47104,67.8828125,0.0,0.001156203,1.0,0.18627879
241,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_1059.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_1059.png,contrast,not car,not car,1,batch_2_1059.png,batch_2_1059.png,0.509234757,60.87272135,18.63566155,0.024469859,238,0.220615215,0.644378111,0.7908234,25.978584,21.7890625,0.0,0.001606424,1.0,0.08118538
242,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_3163.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_3163.png,jpeg_compression,not car,not car,1,batch_5_3163.png,batch_5_3163.png,0.395853842,45.28841146,14.15996496,0.421395218,686,0.031580235,0.973836454,0.6544281,127.10264,9.975585938,0.002297416,0.057942772,1.0,0.04015397
243,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_7818.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_7818.png,contrast,car,not car,0,batch_4_7818.png,batch_4_7818.png,0.525711567,43.0094401,21.45184668,0.544296758,748,0.193169031,0.969538172,0.43191513,158.1338,8.634765625,0.0,0.01380582,0.0,0.01820836
244,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_8341.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_8341.png,jpeg_compression,not car,not car,1,batch_5_8341.png,batch_5_8341.png,0.409161683,39.29427083,22.0918958,0.564989886,711,0.040508806,0.881638503,0.71512395,52.831665,3.341796875,0.0,0.019369126,1.0,0.06607261
