,Unnamed: 0,original,gen,transformation,org label,trns label,label,IQA
102,377,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_6241.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_6241.png,contrast,car,car,1,0.259442807
103,378,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_6243.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_6243.png,contrast,not car,not car,1,0.053292435
104,379,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_6304.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_6304.png,contrast,not car,not car,1,0.602005917
105,380,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_6364.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_6364.png,contrast,car,car,1,0.582403343
106,381,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_639.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_639.png,contrast,not car,not car,1,0.811636626
107,382,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_649.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_649.png,contrast,not car,not car,1,0.541198915
108,383,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_6587.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_6587.png,contrast,car,car,1,0.790832851
109,384,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_6925.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_6925.png,contrast,not car,not car,1,0.224771887
110,385,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_7028.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_7028.png,contrast,not car,not car,1,0.599512792
111,386,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_7054.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_7054.png,contrast,not car,not car,1,0.699498788
112,387,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_7417.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_7417.png,contrast,not car,not car,1,0.645404971
113,388,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_7466.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_7466.png,contrast,not car,not car,1,0.702432753
114,389,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_7563.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_7563.png,contrast,not car,not car,1,0.120319237
115,390,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_7603.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_7603.png,contrast,not car,not car,1,0.028041788
116,391,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_7725.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_7725.png,contrast,not car,not car,1,0.367055213
117,392,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_8310.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_8310.png,contrast,car,car,1,0.647719
118,393,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_8433.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_8433.png,contrast,not car,not car,1,0.781439673
119,394,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_8457.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_8457.png,contrast,not car,not car,1,0.380212946
120,395,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_8503.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_8503.png,contrast,not car,not car,1,0.868787994
121,396,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_8554.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_8554.png,contrast,not car,not car,1,0.606659852
122,397,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_893.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_893.png,contrast,car,car,1,0.601657531
123,398,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_9363.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_9363.png,contrast,not car,not car,1,0.831567224
124,399,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_945.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_945.png,contrast,not car,not car,1,0.598363582
125,400,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_9458.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_9458.png,contrast,not car,not car,1,0.625332736
126,401,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_9541.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_9541.png,contrast,car,car,1,0.728042242
127,402,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_9633.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_9633.png,contrast,not car,not car,1,0.717261734
128,403,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_9871.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_9871.png,contrast,not car,not car,1,0.926122942
129,404,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_1059.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_1059.png,contrast,not car,not car,1,0.53242866
130,405,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_1061.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_1061.png,contrast,not car,not car,1,0.354856517
131,406,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_1073.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_1073.png,contrast,not car,not car,1,0.609783024
132,407,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_1145.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_1145.png,contrast,not car,not car,1,0.821809875
133,408,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_1189.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_1189.png,contrast,not car,not car,1,0.537994944
134,409,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_1321.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_1321.png,contrast,not car,not car,1,0.711529671
135,410,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_1353.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_1353.png,contrast,not car,not car,1,0.727255553
136,411,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_1440.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_1440.png,contrast,not car,not car,1,0.235132105
137,412,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_1566.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_1566.png,contrast,car,not car,0,0.149782779
138,413,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_1591.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_1591.png,contrast,not car,not car,1,0.866283171
139,414,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_1619.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_1619.png,contrast,car,car,1,0.769374611
140,415,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_1630.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_1630.png,contrast,not car,not car,1,0.907163658
141,416,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_1702.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_1702.png,contrast,not car,car,0,0.497170592
142,417,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_1719.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_1719.png,contrast,not car,not car,1,0.904697741
143,418,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_1775.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_1775.png,contrast,not car,not car,1,0.874028237
144,419,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_1776.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_1776.png,contrast,car,car,1,0.939063439
145,420,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_181.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_181.png,contrast,not car,not car,1,0.208384802
146,421,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_1830.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_1830.png,contrast,not car,not car,1,0.007766242
147,422,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_2360.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_2360.png,contrast,car,not car,0,0.119363419
148,423,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_2368.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_2368.png,contrast,not car,not car,1,0.551093741
149,424,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_2380.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_2380.png,contrast,not car,not car,1,0.806519836
150,425,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_2785.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_2785.png,contrast,not car,not car,1,0.66324578
151,426,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_2989.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_2989.png,contrast,not car,not car,1,0.377840528
152,427,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_3516.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_3516.png,contrast,not car,not car,1,0.763716252
153,428,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_376.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_376.png,contrast,not car,not car,1,0.056099715
154,429,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_4275.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_4275.png,contrast,not car,not car,1,0.627970644
155,430,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_4649.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_4649.png,contrast,not car,not car,1,0.500929291
156,431,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_4676.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_4676.png,contrast,car,car,1,0.54919496
157,432,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_4804.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_4804.png,contrast,car,not car,0,0.832727451
158,433,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_5432.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_5432.png,contrast,not car,not car,1,0.845540832
159,434,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_5626.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_5626.png,contrast,not car,not car,1,0.516064438
160,435,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_5627.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_5627.png,contrast,not car,not car,1,0.265705359
161,436,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_5635.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_5635.png,contrast,not car,not car,1,0.72665679
162,437,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_5789.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_5789.png,contrast,not car,not car,1,0.843839527
163,438,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_6005.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_6005.png,contrast,not car,not car,1,0.594332689
164,439,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_6121.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_6121.png,contrast,not car,not car,1,0.833494542
165,440,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_6476.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_6476.png,contrast,not car,not car,1,0.420490375
166,441,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_679.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_679.png,contrast,car,car,1,0.60837345
167,442,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_6848.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_6848.png,contrast,car,car,1,0.926617774
168,443,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_710.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_710.png,contrast,not car,not car,1,0.123857462
169,444,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_7115.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_7115.png,contrast,not car,not car,1,0.564919945
170,445,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_7148.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_7148.png,contrast,not car,not car,1,0.432430993
171,446,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_72.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_72.png,contrast,not car,not car,1,0.351915241
172,447,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_7271.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_7271.png,contrast,not car,not car,1,0.545791393
173,448,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_741.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_741.png,contrast,not car,not car,1,0.702595418
174,449,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_7494.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_7494.png,contrast,not car,not car,1,0.753001037
175,450,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_7669.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_7669.png,contrast,not car,not car,1,0.884221218
176,451,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_7708.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_7708.png,contrast,not car,not car,1,0.580520144
177,452,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_7790.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_7790.png,contrast,not car,not car,1,0.914256424
178,453,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_8051.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_8051.png,contrast,not car,not car,1,0.938377689
179,454,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_8116.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_8116.png,contrast,car,not car,0,0.213240224
180,455,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_8207.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_8207.png,contrast,not car,not car,1,0.063787881
181,456,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_8456.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_8456.png,contrast,car,car,1,0.445530528
182,457,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_8515.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_8515.png,contrast,not car,not car,1,0.576277705
183,458,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_8581.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_8581.png,contrast,not car,not car,1,0.625998167
184,459,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_8660.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_8660.png,contrast,not car,not car,1,0.792142992
185,460,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_8757.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_8757.png,contrast,not car,not car,1,0.876059929
186,461,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_886.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_886.png,contrast,not car,not car,1,0.376633082
187,462,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_8945.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_8945.png,contrast,not car,not car,1,0.67718287
188,463,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_9046.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_9046.png,contrast,car,car,1,0.501939117
189,464,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_9105.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_9105.png,contrast,not car,not car,1,0.516985695
190,465,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_9238.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_9238.png,contrast,not car,not car,1,0.703457499
191,466,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_9377.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_9377.png,contrast,car,car,1,0.477614797
192,467,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_9750.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_9750.png,contrast,not car,not car,1,0.506481993
193,468,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_9820.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_9820.png,contrast,not car,not car,1,0.545395203
194,469,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_9838.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_9838.png,contrast,not car,not car,1,0.694355968
195,470,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_9931.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_9931.png,contrast,not car,not car,1,0.651921203
196,471,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_998.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_998.png,contrast,not car,not car,1,0.541411755
197,472,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_1048.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_1048.png,contrast,not car,not car,1,0.895101672
198,473,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_1055.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_1055.png,contrast,not car,not car,1,0.047973219
199,474,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_1067.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_1067.png,contrast,car,car,1,0.805782126
200,475,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_1109.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_1109.png,contrast,not car,not car,1,0.270774405
201,476,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_1148.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_1148.png,contrast,not car,not car,1,0.818393044
202,477,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_1197.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_1197.png,contrast,not car,not car,1,0.699123399
203,478,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_1273.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_1273.png,contrast,car,car,1,0.763210855
