,transformed_image_link,original_image_link,transformation,ground_truth,human_label,IQA,original,gen,PSNR,SSIM,CPL,CS,label,machine_labels
155,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_5_8140.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_5_8140.png,jpeg_compression,1,1,0.781028259,batch_5_8140.png,batch_5_8140.png,20.61622824,0.967078547,5.2477884,0.66903734,1,1.0
156,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_3_7414.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_3_7414.png,jpeg_compression,0,0,0.665660733,batch_3_7414.png,batch_3_7414.png,16.24301144,0.882482003,11.073445,0.47369897,0,0.0
157,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_1_4656.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_1_4656.png,jpeg_compression,0,0,0.230681191,batch_1_4656.png,batch_1_4656.png,21.14402812,0.669355045,10.219975,0.37726068,0,0.0
158,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_3_1084.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_3_1084.png,brightness,0,0,0.895065092,batch_3_1084.png,batch_3_1084.png,19.95165253,0.990105793,4.6653275,0.7452338,0,0.0
159,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_3_4958.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_3_4958.png,contrast,0,0,0.753747676,batch_3_4958.png,batch_3_4958.png,13.76440574,0.924791263,9.226754,0.57503545,0,0.0
160,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_3_2986.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_3_2986.png,frost,0,0,0.186731304,batch_3_2986.png,batch_3_2986.png,15.07548815,0.207307085,12.652911,0.3658218,0,0.0
161,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_2_8945.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_2_8945.png,contrast,0,0,0.67718287,batch_2_8945.png,batch_2_8945.png,15.68148027,0.747812224,8.467999,0.74586666,0,0.0
162,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_4_8537.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_4_8537.png,frost,0,0,0.646720312,batch_4_8537.png,batch_4_8537.png,13.96499223,0.84984741,7.393415,0.66590476,0,0.0
163,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_5_895.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_5_895.png,frost,1,1,0.858821874,batch_5_895.png,batch_5_895.png,20.95542042,0.969114729,3.2616963,0.85334784,1,1.0
164,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_5_5256.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_5_5256.png,frost,0,0,0.046671456,batch_5_5256.png,batch_5_5256.png,14.37791261,0.098243383,7.1500115,0.2900351,0,0.0
165,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_3_6050.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_3_6050.png,brightness,1,1,0.167535883,batch_3_6050.png,batch_3_6050.png,6.180306715,0.360802081,14.5588255,0.37931803,1,1.0
166,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_1_9208.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_1_9208.png,brightness,0,1,0.95875043,batch_1_9208.png,batch_1_9208.png,12.54500177,0.951025163,7.207864,0.68755054,1,1.0
167,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_1_184.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_1_184.png,jpeg_compression,1,1,0.692876034,batch_1_184.png,batch_1_184.png,15.41943539,0.944706434,14.225067,0.48103797,1,1.0
168,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_1_6243.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_1_6243.png,contrast,0,0,0.053292435,batch_1_6243.png,batch_1_6243.png,16.68602946,0.091186727,4.216152,0.33591288,0,0.0
169,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_3_961.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_3_961.png,contrast,0,0,0.569597658,batch_3_961.png,batch_3_961.png,15.31524898,0.625342201,5.207437,0.6908797,0,0.0
170,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_6682.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_6682.png,contrast,0,0,0.716311001,batch_5_6682.png,batch_5_6682.png,8.684689469,0.920463561,9.763821,0.5259539,0,0.0
171,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_1_3263.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_1_3263.png,brightness,0,0,0.096537256,batch_1_3263.png,batch_1_3263.png,10.83863958,0.325794621,5.4030523,0.31916013,0,0.0
172,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_2_6933.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_2_6933.png,frost,0,0,0.85996248,batch_2_6933.png,batch_2_6933.png,17.06482698,0.985488662,4.40233,0.689161,0,0.0
173,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_2_3327.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_2_3327.png,frost,1,1,0.368953361,batch_2_3327.png,batch_2_3327.png,12.51098548,0.419371209,7.5628724,0.51125777,1,0.0
174,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_4_2629.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_4_2629.png,contrast,0,0,0.43506766,batch_4_2629.png,batch_4_2629.png,15.42350285,0.857311518,2.0293903,0.6385426,0,0.0
175,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_3_7183.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_3_7183.png,brightness,0,0,0.309798852,batch_3_7183.png,batch_3_7183.png,5.626611448,0.456618674,15.535614,0.36094576,0,0.0
176,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_5_3404.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_5_3404.png,jpeg_compression,0,0,0.787603702,batch_5_3404.png,batch_5_3404.png,15.96943937,0.971003882,8.972328,0.5311296,0,0.0
177,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_4_7371.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_4_7371.png,jpeg_compression,0,0,0.536155546,batch_4_7371.png,batch_4_7371.png,15.58105624,0.913580429,9.696968,0.516259,0,0.0
178,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_3_444.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_3_444.png,brightness,1,1,0.181973004,batch_3_444.png,batch_3_444.png,7.779449714,0.512084911,16.997355,0.3646367,1,1.0
179,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_5792.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_5792.png,frost,0,0,0.348949166,batch_1_5792.png,batch_1_5792.png,8.739311728,0.582853191,13.623474,0.48339486,0,0.0
180,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_4_8858.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_4_8858.png,contrast,1,0,0.03823536,batch_4_8858.png,batch_4_8858.png,13.98187385,0.048590182,10.391199,0.29582432,0,0.0
181,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_3_9733.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_3_9733.png,brightness,0,0,0.250493053,batch_3_9733.png,batch_3_9733.png,7.124962845,0.417780669,16.360271,0.42937613,0,0.0
182,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_4_8062.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_4_8062.png,jpeg_compression,0,0,0.910046483,batch_4_8062.png,batch_4_8062.png,25.28532139,0.988235098,4.1713247,0.7736826,0,0.0
183,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_1_4816.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_1_4816.png,contrast,0,0,0.371097701,batch_1_4816.png,batch_1_4816.png,16.44486306,0.436368597,8.118891,0.633096,0,0.0
184,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_1_7466.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_1_7466.png,contrast,0,0,0.702432753,batch_1_7466.png,batch_1_7466.png,11.22096256,0.941521425,8.896386,0.6310571,0,0.0
185,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_5_6160.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_5_6160.png,jpeg_compression,0,0,0.648759588,batch_5_6160.png,batch_5_6160.png,14.0849161,0.950716196,13.618733,0.51633286,0,0.0
186,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_5_2210.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_5_2210.png,frost,1,0,0.228061961,batch_5_2210.png,batch_5_2210.png,12.70289731,0.189570226,13.224193,0.37257046,0,0.0
187,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_1_8258.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_1_8258.png,brightness,0,0,0.970452473,batch_1_8258.png,batch_1_8258.png,35.36370292,0.997828174,1.8237202,0.9121114,0,0.0
188,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_8024.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_8024.png,frost,0,0,0.469550175,batch_1_8024.png,batch_1_8024.png,18.10185685,0.688085338,4.394574,0.583692,0,0.0
189,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_1_3724.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_1_3724.png,jpeg_compression,0,0,0.930126148,batch_1_3724.png,batch_1_3724.png,18.78944203,0.991798179,5.028653,0.7758436,0,0.0
190,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_2_6207.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_2_6207.png,jpeg_compression,0,0,0.466967803,batch_2_6207.png,batch_2_6207.png,23.56482559,0.85308017,7.4182534,0.3962172,0,0.0
191,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_5_8716.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_5_8716.png,frost,0,0,0.850528275,batch_5_8716.png,batch_5_8716.png,20.75740675,0.985179267,5.0434413,0.6679827,0,0.0
192,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_4_8045.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_4_8045.png,brightness,0,0,0.178024282,batch_4_8045.png,batch_4_8045.png,9.392434436,0.328631112,11.170541,0.40415508,0,0.0
193,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_3_9146.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_3_9146.png,brightness,1,0,0.120633686,batch_3_9146.png,batch_3_9146.png,6.697158619,0.22758372,15.115816,0.36590186,0,0.0
194,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_7656.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_7656.png,frost,0,0,0.208734637,batch_1_7656.png,batch_1_7656.png,14.1202879,0.336237198,5.7783303,0.49653846,0,0.0
195,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_2081.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_2081.png,frost,0,0,0.050508064,batch_1_2081.png,batch_1_2081.png,13.8313819,0.040121428,12.218993,0.27291322,0,0.0
196,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_1_4133.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_1_4133.png,contrast,0,0,0.022360112,batch_1_4133.png,batch_1_4133.png,10.49364478,0.049010487,4.741516,0.27143702,0,0.0
197,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_1_1398.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_1_1398.png,jpeg_compression,0,0,0.826366661,batch_1_1398.png,batch_1_1398.png,19.07046935,0.978854971,7.717078,0.6301951,0,0.0
198,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_5_4522.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_5_4522.png,frost,0,0,0.778209837,batch_5_4522.png,batch_5_4522.png,14.28131178,0.94705488,7.9313874,0.6764206,0,0.0
199,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_2_9538.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_2_9538.png,jpeg_compression,1,1,0.807521922,batch_2_9538.png,batch_2_9538.png,18.82646906,0.972772133,6.9139214,0.6780506,1,1.0
200,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_2_9743.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_2_9743.png,jpeg_compression,0,0,0.672125503,batch_2_9743.png,batch_2_9743.png,27.16553918,0.92248664,6.985198,0.62872183,0,0.0
201,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_3_6401.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_3_6401.png,jpeg_compression,0,0,0.694092847,batch_3_6401.png,batch_3_6401.png,17.07108939,0.951407083,11.499104,0.61037797,0,0.0
202,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_2_9872.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_2_9872.png,brightness,0,0,0.30968045,batch_2_9872.png,batch_2_9872.png,7.583582991,0.509690208,14.992371,0.38718197,0,0.0
203,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_2_5408.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_2_5408.png,frost,0,0,0.378374717,batch_2_5408.png,batch_2_5408.png,15.70005153,0.631919185,4.7993503,0.5194484,0,0.0
204,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_4_8240.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_4_8240.png,frost,0,0,0.440744561,batch_4_8240.png,batch_4_8240.png,13.07656649,0.44085756,9.127922,0.5834142,0,0.0
205,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_5_5976.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_5_5976.png,jpeg_compression,0,0,0.683880699,batch_5_5976.png,batch_5_5976.png,27.45416802,0.957875811,8.776813,0.68739265,0,0.0
206,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_3_9570.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_3_9570.png,frost,0,0,0.085050941,batch_3_9570.png,batch_3_9570.png,11.00238261,0.074470803,8.896179,0.25617963,0,0.0
207,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_3_491.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_3_491.png,brightness,0,0,0.200107469,batch_3_491.png,batch_3_491.png,7.639055471,0.259880346,5.3711376,0.37535954,0,0.0
208,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_3_4480.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_3_4480.png,brightness,1,1,0.52582037,batch_3_4480.png,batch_3_4480.png,9.563569956,0.785108413,11.792384,0.5585273,1,1.0
209,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_4_9395.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_4_9395.png,contrast,0,0,0.758615945,batch_4_9395.png,batch_4_9395.png,17.32114902,0.936236311,5.675071,0.72388893,0,0.0
210,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_3_7740.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_3_7740.png,jpeg_compression,1,1,0.825565928,batch_3_7740.png,batch_3_7740.png,20.06764559,0.972498956,6.315175,0.666011,1,1.0
211,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_2_4882.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_2_4882.png,jpeg_compression,0,0,0.413602422,batch_2_4882.png,batch_2_4882.png,17.31687573,0.818534813,9.219795,0.4460417,0,0.0
212,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_8279.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_8279.png,frost,0,0,0.505058227,batch_1_8279.png,batch_1_8279.png,11.86143566,0.64545582,12.678396,0.6080718,0,0.0
213,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_5_4872.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_5_4872.png,frost,0,0,0.478611642,batch_5_4872.png,batch_5_4872.png,8.799525008,0.676086085,7.369344,0.58826065,0,0.0
214,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_2_7064.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_2_7064.png,contrast,0,0,0.353452475,batch_2_7064.png,batch_2_7064.png,18.76902998,0.419654055,2.9963248,0.5022667,0,0.0
215,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_4_7773.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_4_7773.png,frost,0,0,0.138461557,batch_4_7773.png,batch_4_7773.png,4.653237645,0.142618167,8.263537,0.25009286,0,0.0
216,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_5_4312.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_5_4312.png,brightness,0,0,0.920460806,batch_5_4312.png,batch_5_4312.png,16.79277915,0.970663532,7.1343317,0.73391485,0,0.0
217,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_1_4758.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_1_4758.png,brightness,0,0,0.221254502,batch_1_4758.png,batch_1_4758.png,6.641239585,0.288458289,9.275363,0.39242202,0,0.0
218,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_2_2864.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_2_2864.png,brightness,0,0,0.679862852,batch_2_2864.png,batch_2_2864.png,9.999868033,0.828403198,10.215932,0.5515299,0,0.0
219,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_4_9743.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_4_9743.png,jpeg_compression,1,1,0.718845188,batch_4_9743.png,batch_4_9743.png,18.81920069,0.978699981,8.836093,0.73852193,1,1.0
220,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_2_9750.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_2_9750.png,contrast,0,0,0.506481993,batch_2_9750.png,batch_2_9750.png,13.99488236,0.617784024,5.8981028,0.5043581,0,0.0
221,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_3_5813.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_3_5813.png,brightness,0,0,0.974752397,batch_3_5813.png,batch_3_5813.png,12.91315924,0.988570422,3.448584,0.7292906,0,0.0
222,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_5_2830.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_5_2830.png,brightness,0,0,0.197547766,batch_5_2830.png,batch_5_2830.png,5.301539146,0.273586885,8.615345,0.40364116,0,0.0
223,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_1_1508.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_1_1508.png,brightness,0,0,0.132020617,batch_1_1508.png,batch_1_1508.png,7.468527031,0.170346,10.808468,0.32148406,0,0.0
224,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_2_1296.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_2_1296.png,brightness,1,1,0.224652619,batch_2_1296.png,batch_2_1296.png,11.36061212,0.459220931,13.955655,0.49308556,1,1.0
225,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_3_8833.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_3_8833.png,brightness,0,0,0.757934415,batch_3_8833.png,batch_3_8833.png,13.69422883,0.97254833,4.239501,0.6431922,0,0.0
226,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_3_7614.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_3_7614.png,frost,0,0,0.744075947,batch_3_7614.png,batch_3_7614.png,16.47928714,0.865319297,3.5948703,0.7603974,0,0.0
227,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_8252.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_8252.png,contrast,0,0,0.719275495,batch_5_8252.png,batch_5_8252.png,21.81196184,0.857172465,0.8303558,0.8987547,0,0.0
228,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_1_5719.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_1_5719.png,brightness,0,0,0.878999284,batch_1_5719.png,batch_1_5719.png,9.490570936,0.88277086,3.2393963,0.73508704,0,0.0
229,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_2_8467.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_2_8467.png,brightness,1,1,0.840346842,batch_2_8467.png,batch_2_8467.png,13.67867666,0.980825078,6.9489503,0.7493741,1,1.0
230,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_5_9013.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_5_9013.png,brightness,0,0,0.617666372,batch_5_9013.png,batch_5_9013.png,9.843290227,0.846883401,10.336186,0.57225835,0,0.0
