,original,gen,PSNR,CS,CPL,SSIM,label,VIF
159,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1477F671_605.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_1477F671_605_torchvision.jpg,17.07474547,0.7973313,33.312756,0.890943256,1,0.36287334262020643
160,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1974B083_695.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_1974B083_695_torchvision.jpg,19.94299846,0.7909192,32.06026,0.88047303,1,0.4017451509966343
161,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974X181_20200513_OH01_DG06_2_1.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1974X181_20200513_OH01_DG06_2_1_torchvision.jpg,15.59722058,0.76682615,24.57478,0.670790665,1,0.21927972864151093
162,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1874H741_672.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_1874H741_672_torchvision.jpg,15.59297162,0.76153004,54.45826,0.641512545,1,0.2206745015893441
163,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1673E672_20200416_OH01_DG06_2_4.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\1673E672_20200416_OH01_DG06_2_4_torchvision.jpg,25.23875811,0.92120373,8.855997,0.94310381,1,0.5133097294732978
164,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2381C753_444.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2381C753_444_torchvision.jpg,12.52877186,0.84425604,27.288357,0.825941347,1,0.3974841871333445
165,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2273Z953_288.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2273Z953_288_torchvision.jpg,14.76193482,0.78592706,38.57196,0.837461974,1,0.33031910390638436
166,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_23672884_369.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_23672884_369_torchvision.jpg,18.938158,0.8368329,36.20584,0.823822239,1,0.410361767870345
167,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2175S351_826.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_2175S351_826_torchvision.jpg,25.15571218,0.88776857,8.3346405,0.941669501,1,0.41889490848564276
168,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2174D012_801.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_2174D012_801_torchvision.jpg,20.36009124,0.73720485,53.11068,0.840576424,1,0.3617638696130933
169,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2079X191_202.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2079X191_202_torchvision.jpg,11.45234608,0.49413925,111.719284,0.6082825,0,0.27283834604571383
170,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2679G504_536.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2679G504_536_torchvision.jpg,11.29419408,0.61250395,60.245525,0.748631241,1,0.20255430625671675
171,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2974G831_571.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2974G831_571_torchvision.jpg,18.91542179,0.8689257,25.021503,0.826133436,1,0.44690578611904397
172,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2176W803_229.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2176W803_229_torchvision.jpg,12.74221009,0.45954263,53.042046,0.740470499,1,0.1707322781517884
173,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2275P311_323.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2275P311_323_torchvision.jpg,19.36479887,0.6036761,30.679556,0.875528711,1,0.270714381791245
174,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2174S562_806.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_2174S562_806_torchvision.jpg,10.62715922,0.46895763,87.36204,0.456120399,0,0.07539810192542125
175,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1471A932_598.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1471A932_598_torchvision.jpg,12.80716558,0.794609,19.417006,0.804795102,1,0.30197858019476476
176,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_1579H701_177.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_1579H701_177_torchvision.jpg,14.52464503,0.499508,95.608246,0.702204595,0,0.2789991220805424
177,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2175E771_220.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2175E771_220_torchvision.jpg,21.10075805,0.894765,21.20873,0.835723578,1,0.47046759740971617
178,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1975Z891_706.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1975Z891_706_torchvision.jpg,14.67196009,0.27096626,57.03678,0.791142704,0,0.057216301955416604
179,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P282_20200512_OH01_DG06_2_31.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\2074P282_20200512_OH01_DG06_2_31_torchvision.jpg,11.48343088,0.0846248,128.6133,0.359262341,0,0.04934927833524052
180,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_1977E851_185.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_1977E851_185_torchvision.jpg,21.50238459,0.9051924,22.16716,0.889256229,1,0.37717926621577247
181,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2974F291_570.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2974F291_570_torchvision.jpg,13.00201762,0.6149794,60.651844,0.564997982,0,0.29613803143072936
182,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074G041_737.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_2074G041_737_torchvision.jpg,12.88880883,0.8894594,24.225742,0.736299448,1,0.4752425231271215
183,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2680X621_540.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2680X621_540_torchvision.jpg,16.79319238,0.8282911,27.072088,0.786192372,1,0.3342011030827063
184,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1778D551_20200514_OH01_DG06_2_5.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1778D551_20200514_OH01_DG06_2_5_torchvision.jpg,17.7969642,0.7076284,47.586166,0.906164026,0,0.43537896355721645
185,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1679R341_20200409_OH01_DG06_2_29.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\1679R341_20200409_OH01_DG06_2_29_torchvision.jpg,14.32192473,0.72933936,39.076504,0.72741077,1,0.4082722568675965
186,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2570Q801_497.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2570Q801_497_torchvision.jpg,14.81811841,0.3194024,64.24433,0.747276748,0,0.12977940066730556
187,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2470R122_463.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2470R122_463_torchvision.jpg,23.86224636,0.8859058,13.230237,0.935718186,1,0.46269910620764126
188,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2571Z472_502.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2571Z472_502_torchvision.jpg,25.93099191,0.91407627,19.609741,0.90153688,1,0.48913159524829025
189,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_18692902_666.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_18692902_666_torchvision.jpg,22.07935089,0.8699144,15.134476,0.901852965,1,0.41068941908672557
190,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2080H201_206.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2080H201_206_torchvision.jpg,10.07689538,0.5000528,119.24766,0.578552225,0,0.17804335673383487
191,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1874H741_672.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1874H741_672_torchvision.jpg,9.149869548,0.07094528,145.93066,0.184249808,0,0.01064488361997326
192,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2578E721_511.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2578E721_511_torchvision.jpg,9.955565821,0.26078424,138.2164,0.558733433,0,0.053219538572655746
193,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4592_8098E631_597.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4592_8098E631_597_torchvision.jpg,21.55350234,0.9235233,13.548574,0.92026751,1,0.4726973083976657
194,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2371S581_395.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2371S581_395_torchvision.jpg,9.695559701,0.07117225,160.19095,0.449873,0,0.008901765152031444
195,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1969X181_686.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1969X181_686_torchvision.jpg,12.61950988,0.11018817,48.292145,0.637035902,0,0.07327490805245938
196,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2973E171_568.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2973E171_568_torchvision.jpg,18.8536887,0.81335384,22.626396,0.906168231,1,0.3634595449933454
197,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1674Z812_20200416_OH01_DG06_2_25.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\1674Z812_20200416_OH01_DG06_2_25_torchvision.jpg,9.618494036,0.1956373,63.40437,0.638849504,0,0.10309210492207038
198,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2779G021_556.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2779G021_556_torchvision.jpg,9.366572917,0.07389674,128.84158,0.341598555,0,0.038898011862122515
199,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074E341_733.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_2074E341_733_torchvision.jpg,28.47162206,0.9213471,11.689231,0.937305405,1,0.44014371904418564
200,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2974S752_574.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2974S752_574_torchvision.jpg,22.18609575,0.9191906,27.3285,0.839934778,1,0.40953775601849607
201,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2380X651_443.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2380X651_443_torchvision.jpg,11.1506879,0.31823224,69.38243,0.59963248,0,0.1753410615465433
202,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974X941_20200513_OH01_DG06_2_3.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1974X941_20200513_OH01_DG06_2_3_torchvision.jpg,13.41696044,0.28968284,58.984337,0.680815321,0,0.11535714475181853
203,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_23684192_377.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_23684192_377_torchvision.jpg,16.34809513,0.85488874,27.008001,0.857733183,1,0.4420185672639791
204,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P282_20200512_OH01_DG06_2_26.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\2074P282_20200512_OH01_DG06_2_26_torchvision.jpg,22.27745372,0.8723192,17.99714,0.877037084,1,0.460795077061932
205,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P352_20200512_OH01_DG06_2_42.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\2074P352_20200512_OH01_DG06_2_4_torchvision.jpg,10.48395017,0.18382806,92.7899,0.465268149,1,0.007231743206818075
206,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_21683381_212.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_21683381_212_torchvision.jpg,19.77414707,0.91313636,18.425129,0.859229599,1,0.4359062599518441
207,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2274Q961_305.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2274Q961_305_torchvision.jpg,9.559398494,0.26036116,147.05727,0.534914776,0,0.0979818608994461
208,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2680X621_540.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2680X621_540_torchvision.jpg,11.22907672,0.10430866,87.47406,0.602946528,0,0.03949833097544806
209,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1870D831_667.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_1870D831_667_torchvision.jpg,15.82162232,0.10925531,35.417244,0.693011992,0,0.027087221869511516
210,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2172W931_783.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_2172W931_783_torchvision.jpg,8.79130624,0.26814798,122.88979,0.46764348,0,0.09184933444474304
211,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2174W552_808.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_2174W552_808_torchvision.jpg,9.810588042,0.062044285,91.49487,0.385147557,0,0.0395324622306854
212,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1974X311_697.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_1974X311_697_torchvision.jpg,23.12089198,0.94244343,16.20132,0.893791343,1,0.49292543672475797
213,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1974Z462_701.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_1974Z462_701_torchvision.jpg,19.96137371,0.8847893,16.529934,0.892437239,1,0.43779054032932946
214,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2173X932_792.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_2173X932_792_torchvision.jpg,18.22869434,0.90236,27.359966,0.811182062,1,0.4233451008152813
215,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2171C641_777.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_2171C641_777_torchvision.jpg,16.21363776,0.88070667,31.409557,0.697447095,1,0.39414381342855237
216,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074Y331_756.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_2074Y331_756_torchvision.jpg,14.45896354,0.58452207,62.89757,0.813253817,1,0.2347942191549102
217,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_1978Q813_189.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_1978Q813_189_torchvision.jpg,15.36887074,0.79993546,26.87732,0.850224864,1,0.32295805425159935
218,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1875D041_675.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_1875D041_675_torchvision.jpg,15.43138399,0.08251154,61.26528,0.720111454,0,0.02060961984132153
219,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1674E732_20200403_OH01_DG06_2_19.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1674E732_20200403_OH01_DG06_2_19_torchvision.jpg,13.43700277,0.8813948,39.120655,0.771576866,1,0.40170601873147
220,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2070A531_715.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_2070A531_715_torchvision.jpg,12.7202181,0.5818748,46.387283,0.77682222,0,0.1965238221450897
221,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2274Q851_303.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2274Q851_303_torchvision.jpg,23.60580343,0.8737724,36.289898,0.847991438,1,0.42286141954909034
222,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2976Q211_578.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2976Q211_578_torchvision.jpg,10.65862894,0.5320303,58.84684,0.692716747,0,0.22634947806363012
223,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2373B279_415.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2373B279_415_torchvision.jpg,13.92743267,0.8149534,50.469566,0.710536118,1,0.31983148671146083
224,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1573R351_611.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_1573R351_611_torchvision.jpg,14.92557672,0.04875106,60.2559,0.623085392,0,0.013697668662866263
225,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2374Y742_431.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2374Y742_431_torchvision.jpg,17.99056141,0.8035688,39.38806,0.857398052,1,0.4260681589553988
226,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_3175A271_586.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_3175A271_586_torchvision.jpg,19.38684126,0.88097835,12.049606,0.929629572,1,0.4632145649234883
227,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2372A131_397.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2372A131_397_torchvision.jpg,14.46418242,0.85114986,28.56622,0.821464565,1,0.41249511959477786
228,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1675W871_633.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1675W871_633_torchvision.jpg,14.43071831,0.79443145,30.700506,0.8036926,1,0.3131743632922909
229,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2573A082_503.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2573A082_503_torchvision.jpg,8.232773257,0.043045472,115.18297,0.448771893,0,0.024455990196782313
230,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2371S581_395.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2371S581_395_torchvision.jpg,20.33173105,0.8640137,41.27517,0.832460368,1,0.35134950710987756
231,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2273E373_275.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2273E373_275_torchvision.jpg,20.31354757,0.8082296,35.54956,0.843804536,1,0.4780490764241139
232,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2366W642_368.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2366W642_368_torchvision.jpg,9.697797609,0.0819443,66.74633,0.334378333,0,0.02814189138406176
233,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974X882_20200513_OH01_DG06_2_10.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\1974X882_20200513_OH01_DG06_2_10_torchvision.jpg,20.02214571,0.8853198,29.73125,0.832694156,1,0.4108057835676275
234,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P352_20200512_OH01_DG06_2_8.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\2074P352_20200512_OH01_DG06_2_8_torchvision.jpg,10.0312597,0.058961727,96.71838,0.384022707,0,0.005872483772010273
235,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2271X902_269.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2271X902_269_torchvision.jpg,25.09620775,0.94027317,13.621973,0.919357079,1,0.5110428370397178
236,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2174Y872_813.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_2174Y872_813_torchvision.jpg,12.71626772,0.80848926,26.578974,0.832247127,1,0.3728055009132903
237,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_21771861_235.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_21771861_235_torchvision.jpg,13.14925202,0.50055385,54.845226,0.853734352,0,0.31576137066267984
238,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2580C561_518.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2580C561_518_torchvision.jpg,11.67011553,0.46920845,48.48052,0.817103443,0,0.22966826084491476
239,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2374Y621_430.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2374Y621_430_torchvision.jpg,16.10128771,0.8426822,31.245647,0.8634569,1,0.3691904208642132
240,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1874H522_671.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1874H522_671_torchvision.jpg,18.256465,0.83353776,15.957013,0.882908911,1,0.3472530316695219
241,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1673E672_20200416_OH01_DG06_2_10.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1673E672_20200416_OH01_DG06_2_10_torchvision.jpg,26.1865482,0.95934725,4.8615403,0.959780431,1,0.5215439926620921
242,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2364Y161_361.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2364Y161_361_torchvision.jpg,19.27737613,0.7226863,32.23345,0.892392551,1,0.322148756623358
243,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074A464_20200512_OH01_DG06_2_16.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\2074A464_20200512_OH01_DG06_2_16_torchvision.jpg,19.88861815,0.6768912,59.29186,0.754970937,0,0.28381977153140764
244,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2381Q591_446.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2381Q591_446_torchvision.jpg,25.95341471,0.921901,6.720327,0.942359313,1,0.5427144277924194
245,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2579Z571_516.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2579Z571_516_torchvision.jpg,22.7027312,0.8882518,33.56029,0.853639469,1,0.40295820670662175
246,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2275B111_311.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2275B111_311_torchvision.jpg,18.91792358,0.70017236,27.20163,0.878655305,1,0.2962447619148339
247,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2175R641_821.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_2175R641_821_torchvision.jpg,10.88409848,0.31891397,93.26793,0.507483098,0,0.17661055870718176
248,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2779G021_556.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2779G021_556_torchvision.jpg,13.11420694,0.71425456,65.08555,0.656412522,1,0.2932335638726087
249,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2274G192_297.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2274G192_297_torchvision.jpg,21.83896098,0.85654753,13.15185,0.922577445,1,0.49088440850260323
250,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974X955_20200513_OH01_DG06_2_13.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1974X955_20200513_OH01_DG06_2_13_torchvision.jpg,8.589410348,0.04520277,64.60631,0.498267359,0,0.04727161147261316
